"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","PROLIFIC_PID","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","id","session","researcher","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","preResp.keys","preResp.corr","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt","preResp.rt"
"1557","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","good",0,"space",6.657145,"space",3.51501,NA
"1558","black","j",9.48501,"space",16.48014,"a",1,2.952685,0,0,0,0,1,"Welche Taste musst Du drücken, wenn die Ziffer ungerade ist? Drücke diese Taste jetzt.","a",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1559","","",NA,"",NA,"l",1,1.6386,0,1,1,2,1,"Welche Taste musst Du drücken, wenn die Ziffer gerade ist? Drücke diese Taste jetzt.","l",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1560","","",NA,"",NA,"a",1,3.789355,0,2,2,3,1,"Welche Taste musst Du drücken, wenn Du eine 7 siehst? Drücke diese Taste jetzt.","a",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1561","","",NA,"",NA,"l",1,1.22958,0,3,3,1,1,"Welche Taste musst Du drücken, wenn Du eine 4 siehst? Drücke diese Taste jetzt.","l",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1562","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"space",3.5762,0,0,0,0,1,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1563","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"space",2.31073,0.4,"",0,"3","[""a""]",1,"[0.8489450000342913]",0,0,0,10,1,"Practice","dick","dick","test","valid","a","top","nil","salient",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1564","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"5","[""l"",""a""]",0,"[0.5855200000223704,1.0308550000190735]",0,1,1,3,1,"Practice","hoch","dick","learn","valid","a","top","bottom","dick",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1565","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"8","[""l""]",1,"[0.5811400000238791]",0,2,2,2,1,"Practice","klar","bunt","learn","valid","l","top","bottom","bunt",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1566","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"3","[""a""]",1,"[0.4671099999686703]",0,3,3,1,1,"Practice","dick","hoch","learn","valid","a","top","top","dick",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1567","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"6","[""l""]",1,"[0.6220549999852665]",0,4,4,9,1,"Practice","bunt","bunt","test","valid","l","bottom","nil","salient",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1568","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"8","[""l""]",1,"[0.5777899999520741]",0,5,5,15,1,"Practice","hoch","hoch","test","invalid","l","bottom","nil","nonsalient",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1569","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"4","[""a"",""l""]",0,"[0.5773049999843352,1.8727499999804422]",0,6,6,8,1,"Practice","klar","klar","test","valid","l","top","nil","nonsalient",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1570","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"8","[""l""]",1,"[0.5288949999958277]",0,7,7,14,1,"Practice","dick","dick","test","invalid","l","top","nil","salient",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1571","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"2","[""l""]",1,"[0.5642900000093505]",0,8,8,0,1,"Practice","bunt","klar","learn","valid","l","top","top","bunt",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1572","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"3","[""a""]",1,"[0.5673599999863654]",0,9,9,7,1,"Practice","hoch","dick","learn","valid","a","bottom","bottom","dick",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1573","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"8","[""l""]",1,"[0.7808350000414066]",0,10,10,4,1,"Practice","bunt","klar","learn","valid","l","bottom","top","bunt",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1574","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"6","[""l""]",1,"[0.5179999999818392]",0,11,11,6,1,"Practice","klar","bunt","learn","valid","l","bottom","bottom","bunt",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1575","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"5","[""a""]",1,"[0.6502350000082515]",0,12,12,12,1,"Practice","klar","klar","test","invalid","a","top","nil","nonsalient",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1576","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"3","[""l"",""a""]",0,"[0.5848150000092573,1.7347249999875203]",0,13,13,5,1,"Practice","dick","hoch","learn","valid","a","bottom","top","dick",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1577","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"9","[""a""]",1,"[0.73347500001546]",0,14,14,13,1,"Practice","bunt","bunt","test","invalid","a","bottom","nil","salient",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1578","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"5","[""l"",""a""]",0,"[0.48778999998467043,0.9509650000254624]",0,15,15,11,1,"Practice","hoch","hoch","test","valid","a","bottom","nil","nonsalient",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1579","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"","","","","","","","","",NA,"space",5.66047,0,0,0,0,1,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1580","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.679790000023786]",0,0,0,1,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1581","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","l","bottom","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4808199999970384]",0,1,1,6,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1582","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","l","bottom","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7528249999741092]",0,2,2,4,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1583","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","a","bottom","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.4173799999989569,0.8568949999753386]",0,3,3,5,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1584","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","l","top","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.514229999971576]",0,4,4,0,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1585","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"8","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","l","top","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4640749999671243]",0,5,5,2,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1586","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","a","top","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.46322000003419816]",0,6,6,3,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1587","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","a","bottom","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.45637999998871237,0.8192350000026636]",0,7,7,7,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1588","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6852499999804422]",1,0,8,1,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1589","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",7,"5f2e722199b5e71ed3ec9568","""$","male","right","German","2020-10-20_13h21.59.417","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"8","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","l","top","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5985600000130944]",1,1,9,2,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
